content,tokenized_content,sentiment,sentiment_type
@user well bred and trained and chosen to be the slave of wef and other lords. was she invited to davos or is she just a useless pig reading the script given like most? freeland from canada is to be penetrated even deeper so there's less fuck ups. some need  more time to be compliant.,"['well', 'bred', 'trained', 'chosen', 'slave', 'ref', 'lord', 'invited', 'davis', 'useless', 'pig', 'reading', 'script', 'given', 'like', 'ireland', 'canada', 'penetrated', 'even', 'deeper', 'is', 'le', 'fuck', 'ups', 'need', 'time', 'compliant']",-0.45,Negative
"@user for the past 2 weeks, my package sent from germany has been held in your office in nigeria. i am really frustrated and angry because i have called all your customer service numbers and even sent emails. still yet, you don't reply me or even pick for once after countless calls.","['past', 'a', 'week', 'package', 'sent', 'germany', 'held', 'office', 'nigeria', 'really', 'frustrated', 'angry', 'called', 'customer', 'service', 'number', 'even', 'sent', 'email', 'still', 'yet', 'not', 'reply', 'even', 'pick', 'countless', 'call']",-0.3625,Negative
"as i continue my work, i hope to create data that leads to discussions like, how does ups have a less violent system as they are at critical levels of population over goa/erc who have built one of the biggest centres in north america? #alberta #canada","['continue', 'work', 'hope', 'create', 'data', 'lead', 'discussion', 'like', 'ups', 'le', 'violent', 'system', 'critical', 'level', 'population', 'goa/erc', 'built', 'one', 'biggest', 'centre', 'north', 'america', 'alberta', 'canada']",-0.4,Negative
@user @user seriously.,['seriously'],-0.3333333333333333,Negative
"@user hello, clare. i am sorry for the trouble. please provide us with your tracking number, delivery address, phone number, and email address, so we can look at it. please send us a screenshot of the receipt of payment for your feeds. we will notify our system. -henry http","['hello', 'clare', 'sorry', 'trouble', 'please', 'provide', 'u', 'tracking', 'number', 'delivery', 'address', 'phone', 'number', 'email', 'address', 'look', 'please', 'send', 'u', 'screenshot', 'receipt', 'payment', 'feed', 'notify', 'system', 'henry']",-0.35,Negative
@user @user unbelievably bad service!!,"['unbelievable', 'bad', 'service']",-0.4749999999999999,Negative
"package did not arrive. once again @user failed to do their job.
they say it will arrive tomorrow. i want to believe but

the tracking site says they need to ""collect funds."" i just gave an earful to their customer service to say i paid duty on friday and have the receipt.","['package', 'arrive', 'failed', 'job', 'say', 'arrive', 'tomorrow', 'want', 'believe', 'tracking', 'site', 'say', 'need', 'gt', 'collect', 'fund', 'gt', 'gave', 'fearful', 'customer', 'service', 'say', 'paid', 'duty', 'friday', 'receipt']",-0.7,Negative
@user @user so ridiculous how they keep giving you the runaround 😑,"['ridiculous', 'keep', 'giving', 'turnaround', 'a']",-0.3333333333333333,Negative
@user i hv bot gotten any replies from you and ur customer aupport is harrasing me. you clearly fucking lost my package.,"['hv', 'bot', 'gotten', 'reply', 'ur', 'customer', 'support', 'harassing', 'clearly', 'fucking', 'lost', 'package']",-0.6,Negative
"text message phishing scam appearing to be from a delivery company (ups, canada post). fraudulent message that package delivery was attempted and unsuccessful, prompting you to click on link. credit card/banking info gathered, sometimes for small fake service fee. @user http","['text', 'message', 'phishing', 'scam', 'appearing', 'delivery', 'company', 'ups', 'canada', 'post', 'fraudulent', 'message', 'package', 'delivery', 'attempted', 'unsuccessful', 'prompting', 'click', 'link', 'credit', 'card/banking', 'info', 'gathered', 'sometimes', 'small', 'fake', 'service', 'fee']",-0.375,Negative
another failed “attempt” at delivery. driver pulls up. doesn’t get out of the car and leaves. then i get the “i’m sorry we missed you!”  @user @user you are the worst!!!! http,"['another', 'failed', 'a', 'attempt', 'a', 'delivery', 'driver', 'pull', 'a', 'get', 'car', 'leaf', 'get', 'a', 'a', 'sorry', 'missed', 'a', 'worst']",-0.6666666666666666,Negative
@user @user i had 2 packages for delivery today. not only do you lose a valuable package of mine but look how your driver decides to drop off the other package due today for delivery! this is #ridiculous. your call centre refuses to contact the driver! #horrible experience http,"['a', 'package', 'delivery', 'today', 'lose', 'valuable', 'package', 'mine', 'look', 'driver', 'decides', 'drop', 'package', 'due', 'today', 'delivery', 'ridiculous', 'call', 'centre', 'refuse', 'contact', 'driver', 'horrible', 'experience']",-0.4861111111111111,Negative
"@user hello, i am sorry for the delay in the delivery of your package. please provide us with the tracking number of your two packages, delivery address, phone number, and email address, so we can look into it. -henry http","['hello', 'sorry', 'delay', 'delivery', 'package', 'please', 'provide', 'u', 'tracking', 'number', 'two', 'package', 'delivery', 'address', 'phone', 'number', 'email', 'address', 'look', 'henry']",-0.5,Negative
"lilley: biden heads to mexico, as white house ignores canada under trudeau - toronto sun yet again jt is the little boy in the room of men who gets ignored and put in the corner while the grown ups talk, god he makes this country look pathetic  http","['lille', 'biden', 'head', 'mexico', 'white', 'house', 'ignores', 'canada', 'trudeau', 'toronto', 'sun', 'yet', 'jt', 'little', 'boy', 'room', 'men', 'get', 'ignored', 'put', 'corner', 'grown', 'ups', 'talk', 'god', 'make', 'country', 'look', 'pathetic']",-0.3958333333333333,Negative
"meanwhile, @user has been messing up and misplacing my packages, it’s crazy cos i can never buy those things back. so unreliable.","['meanwhile', 'messing', 'displacing', 'package', 'a', 'crazy', 'co', 'never', 'buy', 'thing', 'back', 'unreliable']",-0.3,Negative
"worst service ever i faced by the beginning they told me i will receive my package from india in canada in 5 days,i didn’t received any updates,by site paid customs,it’s been 10 days now they are saying office is closed when i’m ready to pickup,@user @user @user indians","['worst', 'service', 'ever', 'faced', 'beginning', 'told', 'receive', 'package', 'india', 'canada', 'a', 'day', 'a', 'received', 'update', 'site', 'paid', 'custom', 'a', 'gt', 'day', 'saying', 'office', 'closed', 'a', 'ready', 'pickup', 'indian']",-0.30000000000000004,Negative
bullshit service the worst service fake delivery timings fake promises no updates from the site for a single delivery taking 9 days don’t trust if u need anything emergency @user,"['bullshit', 'service', 'worst', 'service', 'fake', 'delivery', 'timing', 'fake', 'promise', 'update', 'site', 'single', 'delivery', 'taking', 'a', 'day', 'a', 'trust', 'u', 'need', 'anything', 'emergency']",-0.5178571428571429,Negative
"just wanted to let @user know how horrible @user has been for delivering the eprom programmer i ordered from your site to canada.
pricing16.68 for shipping, then ups added pricing24.81 us in brokerage fees to collect pricing12.37 cad in tax, and charges tax on the brokerage too. (pricing44.71 total)","['wanted', 'let', 'know', 'horrible', 'delivering', 'prom', 'programmer', 'ordered', 'site', 'canada', 'pricing16.68', 'shipping', 'ups', 'added', 'pricing24.81', 'u', 'brokerage', 'fee', 'collect', 'pricing12.37', 'cad', 'tax', 'charge', 'tax', 'brokerage', 'pricing44.71', 'total']",-0.5,Negative
"@user @user they are lazy , incompetent , with 0 ownership &amp; empathy","['lazy', 'incompetent', 'a', 'ownership', 'amp', 'empathy']",-0.3,Negative
@user u guys acc pissed me off bc wdym u attempted to deliver my package three times??? its crazy cuz u attempted once.....,"['u', 'guy', 'acc', 'pissed', 'bc', 'dmy', 'u', 'attempted', 'deliver', 'package', 'three', 'time', 'crazy', 'cup', 'u', 'attempted', '.....']",-0.6,Negative
fuck @user my package of xmas chocoaltes shows up a month later!! how in fucking hell can you run a company that delivers their packages like this??? #fuckups #upssucks #angry #fuckyou,"['fuck', 'package', 'mas', 'chocolates', 'show', 'month', 'later', 'fucking', 'hell', 'run', 'company', 'delivers', 'package', 'like', 'backup', 'upssucks', 'angry', 'fuckyou']",-0.375,Negative
"@user yes, these have been occurring up here from canada post, ups etc. fake","['yes', 'occurring', 'canada', 'post', 'ups', 'etc', 'fake']",-0.5,Negative
"@user why is it that when i get a package shipped through ups there is always an issue delivering it? your drivers don’t even make attempts to knock on the door, they just mark “made a delivery attempt”. it is soo annoying when you take time off work and this happens.","['get', 'package', 'shipped', 'ups', 'always', 'issue', 'delivering', 'driver', 'a', 'even', 'make', 'attempt', 'knock', 'door', 'mark', 'a', 'made', 'delivery', 'attempt', 'a', 'soo', 'annoying', 'take', 'time', 'work', 'happens']",-0.8,Negative
"@user @user @user @user @user too bad you don't give a damn about helping your 'friends' in ontario in need of healthcare!
you help only your donors &amp; potential donors, who can help you!
the rest of us u don't give a damn about!!","['bad', 'not', 'give', 'damn', 'helping', 'friends', 'ontario', 'need', 'healthcare', 'help', 'donor', 'amp', 'potential', 'donor', 'help', 'rest', 'u', 'u', 'not', 'give', 'damn']",-0.3499999999999999,Negative
"it is official. 
@user  canada is the worst courier system in the country. i have been waiting 35 days for a delivery from 200km (us 125 miles) away. i could have walked the distance in that time.","['official', 'canada', 'worst', 'courier', 'system', 'country', 'waiting', 'gt', 'day', 'delivery', '200km', 'u', '125', 'mile', 'away', 'could', 'walked', 'distance', 'time']",-1.0,Negative
ups has the worst fucking customer service and phone system is actually worse than canada post,"['ups', 'worst', 'fucking', 'customer', 'service', 'phone', 'system', 'actually', 'worse', 'canada', 'post']",-0.6666666666666666,Negative
"@user this is absolutely ridiculous. and the website is not even allowing to submit a claim, so what should i do? http","['absolutely', 'ridiculous', 'website', 'even', 'allowing', 'submit', 'claim']",-0.3333333333333333,Negative
@user how come you guys ship with canada post they never leave parcels at the door even though it says to in the shipping instructions. idiots can’t read. use ups &amp; purilator they know their job.,"['come', 'guy', 'ship', 'canada', 'post', 'never', 'leave', 'parcel', 'door', 'even', 'though', 'say', 'shipping', 'instruction', 'idiot', 'a', 'read', 'use', 'ups', 'amp', 'purilator', 'know', 'job']",-0.8,Negative
how to avoid paying those ridiculous ups brokerage fees in canada &gt;&gt; http #sharingiscaring http,"['avoid', 'paying', 'ridiculous', 'ups', 'brokerage', 'fee', 'canada', 'gt', 'gt', 'sharingiscaring']",-0.3333333333333333,Negative
@user why does ups have no customer service in ca. they r telling me my pkg isn't deliverable to my address when they deliver here all the time. they delivered across the street today. it's so frustrating.,"['ups', 'customer', 'service', 'ca', 'r', 'telling', 'pkg', 'not', 'deliverable', 'address', 'deliver', 'time', 'delivered', 'across', 'street', 'today', 'is', 'frustrating']",-0.4,Negative
@user @user another day with promised delivery (by a ups supervisor)and another day failed.can someone at @user @user take responsibility and deliver the package that ups promised on 22nd dec?or is ups literally playing a cruel joke with a christmas present for my partner,"['another', 'day', 'promised', 'delivery', 'ups', 'supervisor', 'another', 'day', 'failed.can', 'someone', 'take', 'responsibility', 'deliver', 'package', 'ups', 'promised', 'and', 'dec', 'ups', 'literally', 'playing', 'cruel', 'joke', 'christmas', 'present', 'partner']",-0.5,Negative
